payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_income_per_capita,registration_channel,province,district,agency
NCGPAY00123,NCG00123,7584503377666,ศุภลักษณ์,จำปาแก้ว,ชาย,2022-08-20,5372769401023,ชนิดา,วงศ์คำ,มารดา,2022-12-22,2023-01-10,2023-01-10,2023-01-19,1,600,จ่ายสำเร็จ,พร้อมเพย์,5,5750,หน่วยบริการเคลื่อนที่,นราธิวาส,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00145,NCG00145,4703764944885,ศิรินภา,บุญเกิด,หญิง,2022-10-19,4733362142555,จักรพันธ์,สุนทรวงศ์,บิดา,2023-01-04,2023-01-09,2023-01-09,2023-01-20,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,13000,เจ้าหน้าที่ช่วยลงทะเบียน,นครศรีธรรมราช,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครศรีธรรมราช
NCGPAY00081,NCG00081,1203775389306,สายฝน,ศรีสุข,ชาย,2022-04-21,7069019795497,ศิวกร,แสงจันทร์,มารดา,2022-12-17,2023-01-01,2023-01-01,2023-01-21,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,9250,เจ้าหน้าที่ช่วยลงทะเบียน,มหาสารคาม,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดมหาสารคาม
NCGPAY00030,NCG00030,4806263249604,ณัฐธิดา,มั่นคง,หญิง,2022-05-25,1340388966012,นภัสสร,แสนดี,ผู้ปกครองโดยชอบด้วยกฎหมาย,2023-01-13,2023-01-22,2023-01-22,2023-02-04,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,9500,ระบบออนไลน์,นครราชสีมา,เมืองนครราชสีมา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครราชสีมา
NCGPAY00428,NCG00035,1679964183456,ภาคิน,รัตนวงศ์,หญิง,2022-10-12,2741601830271,จิราภรณ์,นิลแก้ว,มารดา,2022-11-07,2022-12-03,2022-12-03,2023-02-11,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,5500,หน่วยบริการเคลื่อนที่,ปราจีนบุรี,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปราจีนบุรี
NCGPAY00311,NCG00081,1203775389306,สายฝน,ศรีสุข,ชาย,2022-04-21,7069019795497,ศิวกร,แสงจันทร์,มารดา,2022-12-17,2023-01-01,2023-01-01,2023-02-18,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,9250,เจ้าหน้าที่ช่วยลงทะเบียน,มหาสารคาม,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดมหาสารคาม
NCGPAY00410,NCG00123,7584503377666,ศุภลักษณ์,จำปาแก้ว,ชาย,2022-08-20,5372769401023,ชนิดา,วงศ์คำ,มารดา,2022-12-22,2023-01-10,2023-01-10,2023-02-19,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,5750,หน่วยบริการเคลื่อนที่,นราธิวาส,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00209,NCG00209,2416387552781,มนัสวี,พรหมมา,หญิง,2023-01-21,6667633592226,วชิรวิทย์,บุญเกิด,มารดา,2023-02-16,2023-02-24,2023-02-24,2023-03-01,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,4250,เจ้าหน้าที่ช่วยลงทะเบียน,เชียงใหม่,สันทราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงใหม่
NCGPAY00074,NCG00074,6822597867864,ธนพร,นาคทอง,ชาย,2022-07-30,4690478151303,อัครเดช,คงเจริญ,มารดา,2023-02-18,2023-02-28,2023-02-28,2023-03-05,1,600,จ่ายสำเร็จ,พร้อมเพย์,3,3250,ระบบออนไลน์,ลำพูน,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำพูน
NCGPAY00115,NCG00115,4010769542037,รวิชญ์,แก้วกาญจน์,หญิง,2022-12-01,7366960558128,วนิดา,ทองอินทร์,บิดา,2023-02-09,2023-02-14,2023-02-14,2023-03-18,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,6500,ระบบออนไลน์,สุรินทร์,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุรินทร์
NCGPAY00118,NCG00118,5066980782101,รวิชญ์,วิริยะกุล,ชาย,2023-01-31,5712917041344,พีรพัฒน์,บุญมี,บิดา,2023-03-29,2023-04-09,2023-04-09,2023-04-11,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,14750,เจ้าหน้าที่ช่วยลงทะเบียน,ชลบุรี,บางละมุง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดชลบุรี
NCGPAY00265,NCG00265,7459068194929,นราวิชญ์,สุนทรวงศ์,ชาย,2022-12-11,3256095832457,ชนิดา,บุญเรือง,บิดา,2023-03-05,2023-04-01,2023-04-01,2023-04-15,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,11250,เจ้าหน้าที่ช่วยลงทะเบียน,ฉะเชิงเทรา,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดฉะเชิงเทรา
NCGPAY00096,NCG00096,3383093442551,สุภาวดี,ศรีสมบัติ,หญิง,2022-09-02,2971321562550,ศุภลักษณ์,จิตมั่น,มารดา,2023-03-22,2023-03-30,2023-03-30,2023-04-24,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,3000,หน่วยบริการเคลื่อนที่,ระยอง,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดระยอง
NCGPAY00165,NCG00165,1238468717378,พีรวิชญ์,เมืองแก้ว,หญิง,2022-08-22,8891664441709,สุพัตรา,เพชรรัตน์,มารดา,2023-04-06,2023-04-21,2023-04-21,2023-05-08,1,600,จ่ายสำเร็จ,พร้อมเพย์,4,14250,ระบบออนไลน์,พัทลุง,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพัทลุง
NCGPAY00352,NCG00118,5066980782101,รวิชญ์,วิริยะกุล,ชาย,2023-01-31,5712917041344,พีรพัฒน์,บุญมี,บิดา,2023-03-29,2023-04-09,2023-04-09,2023-05-15,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,14750,เจ้าหน้าที่ช่วยลงทะเบียน,ชลบุรี,บางละมุง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดชลบุรี
NCGPAY00148,NCG00148,3130178026844,ภูริภัทร,มงคลชัย,หญิง,2022-12-11,4671684973721,ธนพร,รุ่งเรือง,บิดา,2023-04-10,2023-04-17,2023-04-17,2023-05-17,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,4250,ระบบออนไลน์,สงขลา,สิงหนคร,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสงขลา
NCGPAY00353,NCG00096,3383093442551,สุภาวดี,ศรีสมบัติ,หญิง,2022-09-02,2971321562550,ศุภลักษณ์,จิตมั่น,มารดา,2023-03-22,2023-03-30,2023-03-30,2023-05-28,2,600,จ่ายสำเร็จ,พร้อมเพย์,6,3000,หน่วยบริการเคลื่อนที่,ระยอง,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดระยอง
