payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency,request_year,request_month,request_ym,approval_year,approval_month,approval_ym,payment_year,payment_month,payment_ym,days_to_approval,days_to_payment,approval_to_payment_days,age_at_request,age_group,payment_pct,unpaid_amount,region,province_en,province_id
PAY00100,SOC00200,5213927845395,วราภรณ์,เรืองฤทธิ์,ชาย,1980-01-10,ผู้มีรายได้น้อย,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ว่างงานหรือรายได้ลดลง,2024-12-03,2024-12-04,2024-12-11,6500,2500,พร้อมเพย์,จ่ายครบแล้ว,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สุพรรณบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2024,12,2024-12,2024,12,2024-12,2024,12,2024-12,1,8,7,44,วัยแรงงานตอนกลาง (36-59),38.46,4000,ภาคกลาง,Suphan Buri,58
PAY00101,SOC00352,7217531176802,ธัญชนก,สุขใจ,หญิง,1967-11-26,ผู้มีรายได้น้อย,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ขาดผู้ดูแลและรายได้,2025-11-15,2025-11-27,2025-12-02,6000,1000,พร้อมเพย์,รอจ่ายงวดถัดไป,2,งบดำเนินงานของหน่วยงาน,เชียงราย,พาน,ศูนย์คุ้มครองคนไร้ที่พึ่ง,2025,11,2025-11,2025,11,2025-11,2025,12,2025-12,12,17,5,57,วัยแรงงานตอนกลาง (36-59),16.67,5000,ภาคเหนือ,Chiang Rai,46
PAY00102,SOC00444,6154240759810,พัชรินทร์,มิตรดี,หญิง,1941-09-05,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ที่อยู่อาศัยไม่เหมาะสม,2022-06-22,2022-06-25,2022-06-28,7500,6000,พร้อมเพย์,จ่ายบางส่วน,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สุรินทร์,บ้านใหม่,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2022,6,2022-06,2022,6,2022-06,2022,6,2022-06,3,6,3,80,ผู้สูงอายุ (60+),80.0,1500,ภาคตะวันออกเฉียงเหนือ,Surin,21
PAY00103,SOC00166,2353403266706,วายุ,นิลแก้ว,ชาย,1992-02-27,ผู้มีรายได้น้อย,เงินสงเคราะห์เด็กในครอบครัวยากจน,ประสบปัญหาค่าครองชีพ,2026-03-04,2026-03-09,2026-03-16,2500,1000,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,1,เงินสำรองเพื่อกรณีฉุกเฉิน,สระแก้ว,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2026,3,2026-03,2026,3,2026-03,2026,3,2026-03,5,12,7,34,วัยแรงงานตอนต้น (18-35),40.0,1500,ภาคตะวันออก,Sa Kaeo,18
PAY00104,SOC00309,5045662977004,กาญจนา,มงคลชัย,ชาย,2006-05-12,ผู้มีรายได้น้อย,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ขาดผู้ดูแลและรายได้,2025-12-17,2025-12-19,2025-12-21,3500,500,โอนเข้าบัญชีธนาคาร,จ่ายบางส่วน,2,งบดำเนินงานของหน่วยงาน,กรุงเทพมหานคร,บางกะปิ,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2025,12,2025-12,2025,12,2025-12,2025,12,2025-12,2,4,2,19,วัยแรงงานตอนต้น (18-35),14.29,3000,ภาคกลาง,Bangkok,1
PAY00105,SOC00080,5895763449804,ธนกฤต,อินทร์แก้ว,หญิง,1952-05-31,ผู้สูงอายุ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,มีค่าใช้จ่ายด้านสุขภาพ,2025-12-21,2025-12-28,2025-12-31,4500,3000,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,1,เงินสำรองเพื่อกรณีฉุกเฉิน,พระนครศรีอยุธยา,หนองกลาง,บ้านพักเด็กและครอบครัว,2025,12,2025-12,2025,12,2025-12,2025,12,2025-12,7,10,3,73,ผู้สูงอายุ (60+),66.67,1500,ภาคกลาง,Phra Nakhon Si Ayutthaya,5
PAY00106,SOC00259,2347442790261,จิราภรณ์,โพธิ์ทอง,ชาย,1957-08-28,ผู้สูงอายุ,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ขาดผู้ดูแลและรายได้,2024-12-08,2024-12-11,2024-12-21,8500,8500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,งบดำเนินงานของหน่วยงาน,สมุทรปราการ,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2024,12,2024-12,2024,12,2024-12,2024,12,2024-12,3,13,10,67,ผู้สูงอายุ (60+),100.0,0,ภาคกลาง,Samut Prakan,2
PAY00107,SOC00032,1446676889069,ณัฐวุฒิ,สุขเกษม,ชาย,2016-12-06,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,มีค่าใช้จ่ายด้านสุขภาพ,2024-01-17,2024-01-28,2024-01-30,9000,6500,พร้อมเพย์,รอจ่ายงวดถัดไป,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,นราธิวาส,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2024,1,2024-01,2024,1,2024-01,2024,1,2024-01,11,13,2,7,เด็กและเยาวชน (<18),72.22,2500,ภาคใต้,Narathiwat,77
PAY00108,SOC00181,5405931520462,วนิดา,มงคลชัย,หญิง,1996-06-14,สตรีและครอบครัว,เงินสงเคราะห์คนพิการ,ครอบครัวประสบเหตุฉุกเฉิน,2023-08-08,2023-08-20,2023-08-29,8000,7000,พร้อมเพย์,รอจ่ายงวดถัดไป,1,งบประมาณรายจ่ายประจำปี,นนทบุรี,บางบัวทอง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2023,8,2023-08,2023,8,2023-08,2023,8,2023-08,12,21,9,27,วัยแรงงานตอนต้น (18-35),87.5,1000,ภาคกลาง,Nonthaburi,3
PAY00109,SOC00296,7319271730342,ชยุต,เจริญสุข,ชาย,2019-01-31,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ประสบปัญหาค่าครองชีพ,2025-06-29,2025-07-01,2025-07-07,3000,3000,พร้อมเพย์,จ่ายครบแล้ว,1,งบดำเนินงานของหน่วยงาน,สมุทรปราการ,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2025,6,2025-06,2025,7,2025-07,2025,7,2025-07,2,8,6,6,เด็กและเยาวชน (<18),100.0,0,ภาคกลาง,Samut Prakan,2
PAY00110,SOC00469,4369565420184,ภัทรพล,จำปาแก้ว,หญิง,1961-01-01,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินช่วยเหลือด้านที่อยู่อาศัย,มีค่าใช้จ่ายด้านสุขภาพ,2022-06-05,2022-06-06,2022-06-06,15500,14000,พร้อมเพย์,รอจ่ายงวดถัดไป,1,งบประมาณรายจ่ายประจำปี,จันทบุรี,ศรีพัฒนา,บ้านพักเด็กและครอบครัว,2022,6,2022-06,2022,6,2022-06,2022,6,2022-06,1,1,0,61,ผู้สูงอายุ (60+),90.32,1500,ภาคตะวันออก,Chanthaburi,13
PAY00111,SOC00217,7246430645709,ชลธิชา,สวัสดี,หญิง,2012-06-05,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2022-06-22,2022-07-04,2022-07-14,6500,6000,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,1,งบประมาณรายจ่ายประจำปี,สงขลา,สิงหนคร,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2022,6,2022-06,2022,7,2022-07,2022,7,2022-07,12,22,10,10,เด็กและเยาวชน (<18),92.31,500,ภาคใต้,Songkhla,71
