payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency
PAY00159,SOC00126,7796041239748,นิตยา,ประเสริฐศรี,หญิง,2000-05-29,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์เด็กในครอบครัวยากจน,ว่างงานหรือรายได้ลดลง,2026-07-01,2026-07-09,2026-07-10,9000,7500,พร้อมเพย์,จ่ายบางส่วน,1,เงินสำรองเพื่อกรณีฉุกเฉิน,จันทบุรี,เมือง,บ้านพักเด็กและครอบครัว
PAY00160,SOC00425,8794221720068,ปราณี,รุ่งเรือง,หญิง,1939-04-11,ผู้สูงอายุ,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ที่อยู่อาศัยไม่เหมาะสม,2026-08-18,2026-08-24,2026-08-24,3500,2000,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,1,งบดำเนินงานของหน่วยงาน,อุบลราชธานี,เมือง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00161,SOC00417,6058464981804,สิทธิโชค,ศรีสุข,ชาย,1983-09-26,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดผู้ดูแลและรายได้,2022-02-12,2022-02-14,2022-02-23,5000,4000,พร้อมเพย์,รอจ่ายงวดถัดไป,1,งบดำเนินงานของหน่วยงาน,นราธิวาส,คลองใหม่,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00162,SOC00383,6822597867864,พัชราภา,วัฒนชัย,ชาย,1975-05-20,สตรีและครอบครัว,เงินช่วยเหลือด้านที่อยู่อาศัย,ว่างงานหรือรายได้ลดลง,2026-02-21,2026-02-24,2026-03-04,15000,3000,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,1,งบดำเนินงานของหน่วยงาน,พิจิตร,หนองกลาง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00163,SOC00432,7299832843044,เอกภพ,เข็มทอง,ชาย,2012-10-04,เด็กและเยาวชน,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,มีค่าใช้จ่ายด้านสุขภาพ,2024-06-04,2024-06-06,2024-06-14,4500,1000,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,1,งบประมาณรายจ่ายประจำปี,สกลนคร,เมือง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00164,SOC00327,4004278741939,รัชนี,ธรรมรักษ์,หญิง,2008-02-21,ผู้มีรายได้น้อย,เงินสงเคราะห์เด็กในครอบครัวยากจน,มีค่าใช้จ่ายด้านสุขภาพ,2026-03-14,2026-03-19,2026-03-28,6000,5500,เงินสดผ่านหน่วยงาน,จ่ายบางส่วน,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,เชียงราย,เมืองเชียงราย,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00165,SOC00040,7366960558128,วชิรวิทย์,พรมศรี,หญิง,1961-05-10,คนไร้ที่พึ่ง,เงินช่วยเหลือด้านที่อยู่อาศัย,ที่อยู่อาศัยไม่เหมาะสม,2025-05-17,2025-05-23,2025-05-28,7000,7000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,1,เงินสำรองเพื่อกรณีฉุกเฉิน,พิษณุโลก,เมือง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00166,SOC00468,7099437880414,ขวัญฤดี,ทองมาก,ชาย,1975-08-05,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ที่อยู่อาศัยไม่เหมาะสม,2024-04-26,2024-05-07,2024-05-15,8000,6500,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,1,เงินสำรองเพื่อกรณีฉุกเฉิน,เชียงใหม่,สันทราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00167,SOC00248,1711069285392,ปิยธิดา,รุ่งเรือง,หญิง,1960-06-23,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์เด็กในครอบครัวยากจน,มีค่าใช้จ่ายด้านสุขภาพ,2022-04-19,2022-04-21,2022-04-25,8000,3500,พร้อมเพย์,จ่ายครบแล้ว,2,งบประมาณรายจ่ายประจำปี,ลพบุรี,หนองกลาง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00168,SOC00055,5874525905810,ภาคิน,วงศ์คำ,ชาย,1957-03-05,ผู้มีรายได้น้อย,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ที่อยู่อาศัยไม่เหมาะสม,2023-11-04,2023-11-10,2023-11-20,2500,500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,พิจิตร,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00169,SOC00063,4809391044889,ชไมพร,สุขใจ,ชาย,1961-02-24,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ครอบครัวประสบเหตุฉุกเฉิน,2024-03-02,2024-03-03,2024-03-08,2500,1000,พร้อมเพย์,รอจ่ายงวดถัดไป,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,ลพบุรี,คลองใหม่,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
