case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,problem_type,request_date,assistance_date,assistance_type,case_source,urgency_level,case_result,close_date,channel,province,district,agency
SOC00199,8136977151174,นรินทร์,เจริญสุข,หญิง,2003-12-21,เด็กและเยาวชน,หนี้สินครัวเรือน,2026-06-06,2026-06-09,ช่วยเหลือด้านที่อยู่อาศัย,เครือข่ายชุมชนแจ้ง,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2026-06-22,สายด่วน พม. 1300,บุรีรัมย์,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00200,5213927845395,วราภรณ์,เรืองฤทธิ์,ชาย,1980-01-10,ผู้มีรายได้น้อย,ว่างงาน,2024-12-03,2024-12-14,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ปกติ,ให้คำปรึกษาและปิดเคส,2025-01-03,เครือข่ายชุมชน,สุพรรณบุรี,บ้านใหม่,ศูนย์ช่วยเหลือสังคม 1300
SOC00201,7104762217057,ปกรณ์,สวัสดี,ชาย,2023-10-31,เด็กและเยาวชน,ขาดผู้ดูแล,2026-04-01,2026-04-17,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ปกติ,ให้คำปรึกษาและปิดเคส,2026-05-06,สายด่วน พม. 1300,ร้อยเอ็ด,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00202,3907210586268,พัชรินทร์,วัฒนกุล,หญิง,1965-02-12,ผู้สูงอายุ,รายได้ไม่เพียงพอ,2025-02-04,2025-02-05,ช่วยเหลือสิ่งของเครื่องใช้จำเป็น,ญาติ/ครอบครัวแจ้ง,ฉุกเฉิน,ให้คำปรึกษาและปิดเคส,2025-02-12,Walk-in,อุบลราชธานี,เมือง,ศูนย์ช่วยเหลือสังคม 1300
SOC00203,1246854237102,ชยพล,ธรรมรักษ์,หญิง,1940-03-02,ผู้สูงอายุ,ความรุนแรงในครอบครัว,2025-02-03,2025-02-10,ช่วยเหลือเงินสงเคราะห์,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,เร่งด่วน,ให้คำปรึกษาและปิดเคส,2025-02-24,หน่วยงานส่งต่อ,สุราษฎร์ธานี,ทุ่งสุข,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00204,2235985228481,ณัฐธิดา,ภูมิใจ,ชาย,1959-07-14,ผู้สูงอายุ,ความรุนแรงในครอบครัว,2026-04-29,2026-05-01,ช่วยเหลือด้านที่อยู่อาศัย,ญาติ/ครอบครัวแจ้ง,เร่งด่วน,ติดตามผลและปิดเคส,2026-05-12,สายด่วน พม. 1300,ชลบุรี,ศรีราชา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00205,8218855103869,ศิริพร,ทองอินทร์,ชาย,1975-06-24,ผู้ประสบปัญหาทางสังคมทั่วไป,ความรุนแรงในครอบครัว,2024-11-24,2024-12-07,ช่วยเหลือสิ่งของเครื่องใช้จำเป็น,เครือข่ายชุมชนแจ้ง,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2025-01-05,สายด่วน พม. 1300,อุตรดิตถ์,คลองใหม่,ศูนย์ช่วยเหลือสังคม 1300
SOC00206,3523346331181,อาทิตยา,วัฒนชัย,หญิง,1982-03-19,ผู้มีรายได้น้อย,ความรุนแรงในครอบครัว,2025-01-28,2025-02-03,ช่วยเหลือด้านที่อยู่อาศัย,ประชาชนแจ้งด้วยตนเอง,ปกติ,ช่วยเหลือและปิดเคส,2025-02-26,เครือข่ายชุมชน,ราชบุรี,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00207,4906403102464,สายฝน,สมบูรณ์ผล,หญิง,2008-05-01,ผู้มีรายได้น้อย,ประสบเหตุฉุกเฉิน,2026-01-24,2026-02-09,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ปกติ,ช่วยเหลือและปิดเคส,2026-03-06,สายด่วน พม. 1300,สมุทรสาคร,เมือง,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00208,5064539365071,ภัทรพล,จันทร์ฉาย,หญิง,2006-01-22,เด็กและเยาวชน,ประสบเหตุฉุกเฉิน,2026-05-26,2026-06-01,ช่วยเหลือเงินสงเคราะห์,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ให้คำปรึกษาและปิดเคส,2026-06-28,เครือข่ายชุมชน,ปัตตานี,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00209,7996579409231,กฤษฎา,วัฒนกุล,ชาย,1975-04-28,คนพิการ,ว่างงาน,2025-03-28,2025-04-02,ช่วยเหลือเงินสงเคราะห์,เครือข่ายชุมชนแจ้ง,ปกติ,ติดตามผลและปิดเคส,2025-04-20,ระบบออนไลน์,พิษณุโลก,ศรีพัฒนา,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00210,2316928251381,วชิรวิทย์,พรหมมา,ชาย,1991-12-13,สตรีและครอบครัว,ความรุนแรงในครอบครัว,2024-04-08,2024-04-11,ให้คำปรึกษา,ญาติ/ครอบครัวแจ้ง,เร่งด่วน,ช่วยเหลือและปิดเคส,2024-05-02,Walk-in,มหาสารคาม,ศรีพัฒนา,บ้านพักเด็กและครอบครัว
SOC00211,7932533333335,ภาคิน,บุญธรรม,หญิง,2003-05-21,สตรีและครอบครัว,ที่อยู่อาศัย,2024-04-29,2024-05-09,ช่วยเหลือเงินสงเคราะห์,ประชาชนแจ้งด้วยตนเอง,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2024-06-05,Walk-in,พิจิตร,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
